user_id|status_id|created_at|screen_name|text|source|display_text_width|reply_to_status_id|reply_to_user_id|reply_to_screen_name|is_quote|is_retweet|favorite_count|retweet_count|quote_count|reply_count|hashtags|symbols|urls_url|urls_t.co|urls_expanded_url|media_url|media_t.co|media_expanded_url|media_type|ext_media_url|ext_media_t.co|ext_media_expanded_url|ext_media_type|mentions_user_id|mentions_screen_name|lang|quoted_status_id|quoted_text|quoted_created_at|quoted_source|quoted_favorite_count|quoted_retweet_count|quoted_user_id|quoted_screen_name|quoted_name|quoted_followers_count|quoted_friends_count|quoted_statuses_count|quoted_location|quoted_description|quoted_verified|retweet_status_id|retweet_text|retweet_created_at|retweet_source|retweet_favorite_count|retweet_retweet_count|retweet_user_id|retweet_screen_name|retweet_name|retweet_followers_count|retweet_friends_count|retweet_statuses_count|retweet_location|retweet_description|retweet_verified|place_url|place_name|place_full_name|place_type|country|country_code|geo_coords|coords_coords|bbox_coords|status_url|name|location|description|url|protected|followers_count|friends_count|listed_count|statuses_count|favourites_count|account_created_at|verified|profile_url|profile_expanded_url|account_lang|profile_banner_url|profile_background_url|profile_image_url|text2
1267234912828039170|1420115455218491393|2021-07-27 20:14:43|JNahuelGM|Porque el 21 de marzo de 1933 Roosevelt firmó el Acta Cullen-Harrison que legalizaba la venta de cerveza que tuviera hasta 3,2 % de alcohol y la venta de vino, siendo aplicable a partir del 7 de abril de ese mismo año, derogando la ley Volstead. https://t.co/bYwDljuIrg|Twitter Web App|245||||True|False|0|0|||||twitter.com/Astronautasaul…|https://t.co/bYwDljuIrg|https://twitter.com/Astronautasaul/status/1420060719630983170|||||||||||es|1.4200607196309832e+18|Por qué el alcohol es legal?|2021-07-27 16:37:13|Twitter for iPhone|11.0|0.0|8.675181015999447e+17|Astronautasaul|Astronauta Saúl|1933.0|1309.0|80204.0|Estratósfera |El ser intergaláctico más poderoso de la Galaxia. Fana de Cerati y Prince 💜|0.0|||||||||||||||||||||||||https://twitter.com/JNahuelGM/status/1420115455218491393|JNahuelGM|Ctes |"Licenciatura en economía UNNE.📈📊
 20"||False|1228|626|2|37624|53289|2020-05-31 23:22:08|False||||https://pbs.twimg.com/profile_banners/1267234912828039170/1623818640||http://pbs.twimg.com/profile_images/1419516516626747394/UjdsNEvZ_normal.jpg|Porque el 21 de marzo de 1933 Roosevelt firmó el Acta Cullen-Harrison que legalizaba la venta de cerveza que tuviera hasta 3,2 % de alcohol y la venta de vino, siendo aplicable a partir del 7 de abril de ese mismo año, derogando la ley Volstead. 
1147567290965254145|1420115385781735426|2021-07-27 20:14:27|mraxauron|@AUR0NBUH0 cerveza #KCAMexico #AuronPlay #JoaquinBondoni|Twitter for iPhone|45|1.4201062443339653e+18|1.2612079896141903e+18|AUR0NBUH0|False|False|0|0|||KCAMexico, AuronPlay, JoaquinBondoni|||||||||||||1261207989614190592|AUR0NBUH0|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/mraxauron/status/1420115385781735426|𝗠̶𝗮̶𝗿̶𝗶̶𝗮̶𝗺̶||𝗮𝘂𝗿𝗼𝗻 𝗺𝘆 𝙨𝙪𝙣♡☁︎. .|https://t.co/j0lb6g0ykQ|False|19|77|0|4073|7374|2019-07-06 18:05:37|False|https://t.co/j0lb6g0ykQ|http://twitch.tv/auronplay||https://pbs.twimg.com/profile_banners/1147567290965254145/1627353743||http://pbs.twimg.com/profile_images/1404547400556060674/r30IBWRR_normal.jpg|@AUR0NBUH0 cerveza #KCAMexico #AuronPlay #JoaquinBondoni
497143769|1420115356404928512|2021-07-27 20:14:20|braianbatista1|la cerveza fria y la cosas claras dijieron por ahi|Twitter for Android|50||||False|False|0|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/braianbatista1/status/1420115356404928512|.|Perosa Argentina, Piemonte|✌🍷||False|1248|1205|1|45244|4736|2012-02-19 17:28:53|False||||https://pbs.twimg.com/profile_banners/497143769/1626993165|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/1419305576123846656/vqbAykW6_normal.jpg|la cerveza fria y la cosas claras dijieron por ahi
1385437717941653512|1420115351996702730|2021-07-27 20:14:19|yuprad0|Debo arrepentirme por echarme la cerveza en el cabello en vez de beberla?|Twitter for iPhone|73||||False|False|2|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/yuprad0/status/1420115351996702730|Yurielka||🦷||False|56|39|0|255|715|2021-04-23 03:37:58|False||||||http://pbs.twimg.com/profile_images/1415418969222221828/cnBGpTH8_normal.jpg|Debo arrepentirme por echarme la cerveza en el cabello en vez de beberla?
1390197948030484481|1420115313899700226|2021-07-27 20:14:09|MissPetite33|@Guarromantico_ Ajá y con cerveza además..|Twitter for Android|26|1.41985193930342e+18|550336226.0|Guarromantico_|False|False|0|0||||||||||||||||550336226|Guarromantico_|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/MissPetite33/status/1420115313899700226|Janeth Jauregui|Ensenada, Baja California|Emprendedora, mami, chilanga y aventurera.||False|34|76|0|1200|453|2021-05-06 06:53:28|False||||https://pbs.twimg.com/profile_banners/1390197948030484481/1627328583||http://pbs.twimg.com/profile_images/1412115026916241408/2RkAY3Mn_normal.jpg|@Guarromantico_ Ajá y con cerveza además..
825831363307782146|1420115286896820226|2021-07-27 20:14:03|plxmitoo|@AleePaalomo Es coña? Cerveza 2,75€ y bravas 4,50€ de media|Twitter for iPhone|46|1.4201150873779732e+18|2600545986.0|AleePaalomo|False|False|0|0||||||||||||||||2600545986|AleePaalomo|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/plxmitoo/status/1420115286896820226|judddss|Barcelona, Cataluña|No puedo más con la vida||False|64|104|0|3678|9153|2017-01-29 22:21:55|False||||https://pbs.twimg.com/profile_banners/825831363307782146/1621357474||http://pbs.twimg.com/profile_images/1415468182970720256/VV_vGTP4_normal.jpg|@AleePaalomo Es coña? Cerveza 2,75€ y bravas 4,50€ de media
1381284024732241921|1420115280479543316|2021-07-27 20:14:01|lauralopez12097|"ⓘ Este usuario necesita una cerveza 

Una @cervezaindio  por fa ..."|Twitter for Android|67||||False|False|0|0||||||||||||||||96802136|cervezaindio|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/lauralopez12097/status/1420115280479543316|lauralopez12097||chica linda||False|205|280|0|334|350|2021-04-11 16:32:36|False||||https://pbs.twimg.com/profile_banners/1381284024732241921/1625262985||http://pbs.twimg.com/profile_images/1411081351013572609/TdoJFGTp_normal.jpg|"ⓘ Este usuario necesita una cerveza 

Una @cervezaindio  por fa ..."
3299752844|1420115250968289280|2021-07-27 20:13:54|abgltz_|Se me antoja una cerveza 😢|Twitter for iPhone|26||||False|False|2|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/abgltz_/status/1420115250968289280|Samantha|Monterrey, Nuevo León|Sigueme y te sigo⭐️ Si en esta cuarentena te mandaron a la chingada,no vayas. Mejor quédate en tu casa.|https://t.co/jCqD1OidiR|False|302|842|0|2008|3146|2015-07-28 17:50:38|False|https://t.co/jCqD1OidiR|https://www.instagram.com/abgltz/||https://pbs.twimg.com/profile_banners/3299752844/1627332056|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/1418258167251841034/k2809DIr_normal.jpg|Se me antoja una cerveza 😢
1061676096|1420115168500101132|2021-07-27 20:13:35|AirLawyers|@CallejoHernanz Verás cuando veamos la tierra desde la luna en chanclas y tomando una cerveza, al tiempo @CallejoHernanz y sí ¡el mundo es precioso!|Twitter for iPhone|132|1.4197973853545595e+18|1.0580406550107668e+18|CallejoHernanz|False|False|2|0||||||||||||||||1058040655010766848, 1058040655010766848|CallejoHernanz, CallejoHernanz|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/AirLawyers/status/1420115168500101132|Ana I Rodríguez|Toledo, España|"Abogado y Mediadora #AIRabogados ℠ |Enseño abogacía en el máster uclm_es |Me apasiona el derecho de familia |Si tienes curiosidad conóceme •law is in the AIR•"|https://t.co/D4GRKwWChJ|False|2205|574|14|8997|8395|2013-01-04 23:30:49|False|https://t.co/D4GRKwWChJ|https://linktr.ee/anairodriguez||https://pbs.twimg.com/profile_banners/1061676096/1588876215|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/1401635241362657286/VlnOQcYa_normal.jpg|@CallejoHernanz Verás cuando veamos la tierra desde la luna en chanclas y tomando una cerveza, al tiempo @CallejoHernanz y sí ¡el mundo es precioso!
1286788456287436800|1420115112803938313|2021-07-27 20:13:22|susannavicennte|"*mi padre riéndose de mi*: has bebido mucha cerveza en la playa???🤪🤪
yo: me he hinchado a litros😎
mi padre: pero ibais a uno entre las 6 no???😯😯"|Twitter for Android|144||||False|False|1|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/susannavicennte/status/1420115112803938313|susana||no sé como va esto pero buee||False|124|145|0|1627|3771|2020-07-24 22:21:01|False||||https://pbs.twimg.com/profile_banners/1286788456287436800/1606215797||http://pbs.twimg.com/profile_images/1407834609975447552/g133icpd_normal.jpg|"*mi padre riéndose de mi*: has bebido mucha cerveza en la playa???🤪🤪
yo: me he hinchado a litros😎
mi padre: pero ibais a uno entre las 6 no???😯😯"
2600545986|1420115087377973252|2021-07-27 20:13:15|AleePaalomo|@plxmitoo jarra de cerveza con una tapa de bravas 2,20€|Twitter for Android|45|1.4201147603481843e+18|8.258313633077821e+17|plxmitoo|False|False|0|0||||||||||||||||825831363307782146|plxmitoo|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/AleePaalomo/status/1420115087377973252|𝔸𝕝𝕖𝕖|Málaga|me cansé de ser buena onda we|https://t.co/dkfSJsuHuw|False|745|588|1|8186|31289|2014-07-02 22:30:31|False|https://t.co/dkfSJsuHuw|https://instagram.com/aleepaalomo||https://pbs.twimg.com/profile_banners/2600545986/1604341994|http://abs.twimg.com/images/themes/theme18/bg.gif|http://pbs.twimg.com/profile_images/1354464741612277760/IYbZa_9o_normal.jpg|@plxmitoo jarra de cerveza con una tapa de bravas 2,20€
273419424|1420115016397824008|2021-07-27 20:12:59|alracx_|Almorzar y merendar cerveza la vida en el pueblo supongo|Twitter for Android|56||||False|False|0|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/alracx_/status/1420115016397824008|Chromaticarla||||False|547|571|7|38499|37833|2011-03-28 13:16:47|False||||https://pbs.twimg.com/profile_banners/273419424/1601238565|http://abs.twimg.com/images/themes/theme9/bg.gif|http://pbs.twimg.com/profile_images/1327970213241958405/JJSpiUV3_normal.jpg|Almorzar y merendar cerveza la vida en el pueblo supongo
2653844174|1420114990640648196|2021-07-27 20:12:52|G1NT0N1C|Tú y yo, juntos para siempre. Sin ataduras pero con mucha cerveza.|Twitter for Android|66||||False|False|7|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/G1NT0N1C/status/1420114990640648196|Gini|Pasándolo Teta.    |¿Bioqué? Yo qué sé.||False|6958|520|69|185966|136326|2014-07-17 13:56:50|False||||https://pbs.twimg.com/profile_banners/2653844174/1599557752|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/886399982521249796/V2FeUqIe_normal.jpg|Tú y yo, juntos para siempre. Sin ataduras pero con mucha cerveza.
1110768994833842176|1420114923703750656|2021-07-27 20:12:36|arreola_mau|Tengo sed y no sé si tomar agua o cerveza|Twitter for iPhone|41||||False|False|0|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/arreola_mau/status/1420114923703750656|Mau Arreola|Querétaro, Querétaro Arteaga|||False|103|109|0|1402|2318|2019-03-27 05:02:20|False||||https://pbs.twimg.com/profile_banners/1110768994833842176/1611779431||http://pbs.twimg.com/profile_images/1338022118072659968/KnWOrtlg_normal.jpg|Tengo sed y no sé si tomar agua o cerveza
1093158567262199809|1420114912014131210|2021-07-27 20:12:34|SeorDeIncognit3|@lalorelailai Yo veo más cerca lo de invitar a cerveza a una reche https://t.co/0rtTALEdCO|Twitter for Android|52|1.420114605607723e+18|1.0512531017794108e+18|lalorelailai|False|False|1|0||||||||http://pbs.twimg.com/tweet_video_thumb/E7VC-wbXEAQf1y3.jpg|https://t.co/0rtTALEdCO|https://twitter.com/SeorDeIncognit3/status/1420114912014131210/photo/1|photo|http://pbs.twimg.com/tweet_video_thumb/E7VC-wbXEAQf1y3.jpg|https://t.co/0rtTALEdCO|https://twitter.com/SeorDeIncognit3/status/1420114912014131210/photo/1||1051253101779410944|lalorelailai|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/SeorDeIncognit3/status/1420114912014131210|Señor De Incognito🎗||Así si||False|277|200|0|14474|82165|2019-02-06 14:44:47|False||||https://pbs.twimg.com/profile_banners/1093158567262199809/1551294771||http://pbs.twimg.com/profile_images/1093159009425731585/BwXxeLfM_normal.jpg|@lalorelailai Yo veo más cerca lo de invitar a cerveza a una reche 
1350248025604710403|1420114721311711233|2021-07-27 20:11:48|SeergioJapan|@LilNatXD Tio como vas a eliminar la cerveza|Twitter for Android|34|1.4201126874769736e+18|1.4030146791196836e+18|LilNatXD|False|False|0|0||||||||||||||||1403014679119683585|LilNatXD|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/SeergioJapan/status/1420114721311711233|Seergio|Spain ☆ He/Him☆ |#Anitwt acc ☆ INTP☆ Side:@rajoyfanacc||False|769|785|11|13619|12154|2021-01-16 01:06:40|False||||https://pbs.twimg.com/profile_banners/1350248025604710403/1625749388||http://pbs.twimg.com/profile_images/1413121159525244929/PEh_UpEw_normal.png|@LilNatXD Tio como vas a eliminar la cerveza
2867667947|1420114694128422918|2021-07-27 20:11:42|Soylupianez|@raquelcgonz Lo que no entiendo de la gente que dice que la cerveza sabe a pis es que para decirlo habrán tenido que probar primero la cerveza... y el pis.|Twitter for Android|142|1.4201142222230692e+18|1.0098877315336684e+18|raquelcgonz|False|False|0|0||||||||||||||||1009887731533668352|raquelcgonz|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/Soylupianez/status/1420114694128422918|Lupiáñez|Toledo|Dios bendiga al hombre que, no teniendo nada que decir, no lo demuestra con un tweet.|https://t.co/JasbCe2yYH|False|104|269|0|1920|684|2014-11-08 17:43:27|False|https://t.co/JasbCe2yYH|http://soylupianez.blogspot.com.es/||https://pbs.twimg.com/profile_banners/2867667947/1415908695|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/1251060738778693632/dk7MUj3n_normal.jpg|@raquelcgonz Lo que no entiendo de la gente que dice que la cerveza sabe a pis es que para decirlo habrán tenido que probar primero la cerveza... y el pis.
1323836776436432896|1420114686427664387|2021-07-27 20:11:40|luisacarvalho_0|"@KarolSupportt Cerveza 
#KCAMexico︎ #KarolSevilla #JoaquinBondoni #Morat"|Twitter for Android|57|1.4200992629694833e+18|1.1005580053792195e+18|KarolSupportt|False|False|0|0|||KCAMexico︎, KarolSevilla, JoaquinBondoni, Morat|||||||||||||1100558005379219456|KarolSupportt|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/luisacarvalho_0/status/1420114686427664387|Maria Luísa Carvalho|Brasil|"Viva!🌻❤
Hasta el cielo..🌠⭐"||False|57|277|0|6028|56078|2020-11-04 03:57:47|False||||https://pbs.twimg.com/profile_banners/1323836776436432896/1626265762||http://pbs.twimg.com/profile_images/1415309845524267011/09pbKuc6_normal.jpg|"@KarolSupportt Cerveza 
#KCAMexico︎ #KarolSevilla #JoaquinBondoni #Morat"
1011321319932252160|1420114668425711617|2021-07-27 20:11:36|luucia275|"@AUR0NBUH0 Jarra de cerveza
#KCAMexico #AuronPlay #JoaquinBondoni"|Twitter for Android|54|1.4201062443339653e+18|1.2612079896141903e+18|AUR0NBUH0|False|False|0|0|||KCAMexico, AuronPlay, JoaquinBondoni|||||||||||||1261207989614190592|AUR0NBUH0|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/luucia275/status/1420114668425711617|"lucía | alboránXauron 🜲"|auroner since 2013  /  🇪🇦|"❥ love's pablo alborán  | ❤💛💜 |  🏳️‍🌈
                                   ✎ ˗ˏˋfor auronplay & perxitaaˎˊ˗ 

» she/her"|https://t.co/ZXpXSHNZaY|False|1057|1070|30|29913|20214|2018-06-25 18:52:46|False|https://t.co/ZXpXSHNZaY|https://instagram.com/luucia275?igshid=15tlk28zsxply||https://pbs.twimg.com/profile_banners/1011321319932252160/1626778376||http://pbs.twimg.com/profile_images/1419043564353359878/PhtyXjUa_normal.jpg|"@AUR0NBUH0 Jarra de cerveza
#KCAMexico #AuronPlay #JoaquinBondoni"
1213577948076208128|1420114615955070986|2021-07-27 20:11:23|paumartinv|@rorromr1 @osirisg_03 Mientras que te traigas más cerveza eres bienvenido siempre|Twitter for iPhone|59|1.4201093399400735e+18|1.295890614337364e+18|rorromr1|False|False|1|0||||||||||||||||1295890614337363968, 1281320197400510464|rorromr1, osirisg_03|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/paumartinv/status/1420114615955070986|Pdepau||Dándole vueltas||False|162|160|0|629|5155|2020-01-04 21:48:33|False||||https://pbs.twimg.com/profile_banners/1213577948076208128/1608497603||http://pbs.twimg.com/profile_images/1397530812447350788/wP02D3-t_normal.jpg|@rorromr1 @osirisg_03 Mientras que te traigas más cerveza eres bienvenido siempre
704834832287727616|1420114591460253698|2021-07-27 20:11:17|Yuliesc28298847|Parce hace mucho tiempo que no tomo y mi mamá me gasto una cerveza y ya me estaba mareando, que hp me pasa jajaja yo antes aguantaba demaciado.|Twitter for Android|143||||False|False|0|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/Yuliesc28298847/status/1420114591460253698|👑Yuli escobar👑|Bogotá, D.C., Colombia|||False|88|168|0|1883|1217|2016-03-02 01:04:54|False||||https://pbs.twimg.com/profile_banners/704834832287727616/1546838749||http://pbs.twimg.com/profile_images/1419151955709026305/h_Sks8iE_normal.jpg|Parce hace mucho tiempo que no tomo y mi mamá me gasto una cerveza y ya me estaba mareando, que hp me pasa jajaja yo antes aguantaba demaciado.
923191150802022400|1420114572984324104|2021-07-27 20:11:13|la_an_ge_la|@xaramagua es broma como bien no m drogo y solo bebo cerveza a veces 🧘🏼‍♀️|Twitter for iPhone|63|1.4201130728579604e+18|1415536986.0|xaramagua|False|False|1|0||||||||||||||||1415536986|xaramagua|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/la_an_ge_la/status/1420114572984324104|ángela|madrid|@amancioortegaa|https://t.co/Ny4cF0f9Iu|False|2014|314|0|11413|15924|2017-10-25 14:14:57|False|https://t.co/Ny4cF0f9Iu|https://instagram.com/l4ng3la?utm_medium=copy_link||https://pbs.twimg.com/profile_banners/923191150802022400/1597282639|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/1392877300589469706/AJ_JwUH1_normal.jpg|@xaramagua es broma como bien no m drogo y solo bebo cerveza a veces 🧘🏼‍♀️
1385999286215847936|1420114545805250566|2021-07-27 20:11:06|payasaypico|vine a un bar a tomar cerveza. en la mesa de al lado no paran de hacer tiktoks. las chicas se llaman aitana y cayetana. me siento de 87 años.|Twitter for iPhone|141||||False|False|0|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/payasaypico/status/1420114545805250566|Maria Victoria|Madrid, España|una vez me dijeron que jugaba a la mancha con los aviones y elijo creer. la cumbia cheta me hace llorar.||False|50|212|0|549|658|2021-04-24 16:49:30|False||||https://pbs.twimg.com/profile_banners/1385999286215847936/1621268408||http://pbs.twimg.com/profile_images/1386000418938015756/TeLu3yba_normal.jpg|vine a un bar a tomar cerveza. en la mesa de al lado no paran de hacer tiktoks. las chicas se llaman aitana y cayetana. me siento de 87 años.
1239173234307862528|1420114528478564361|2021-07-27 20:11:02|Rosa_en_Kioto|@Rubiapeleona1 ¡Que les den cerveza!|Twitter for Android|21|1.4199271200888668e+18|1.296019415671214e+18|Rubiapeleona1|False|False|0|0||||||||||||||||1296019415671214081|Rubiapeleona1|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/Rosa_en_Kioto/status/1420114528478564361|Rosa||||False|364|379|1|14142|14106|2020-03-15 12:55:08|False||||https://pbs.twimg.com/profile_banners/1239173234307862528/1604250563||http://pbs.twimg.com/profile_images/1322948862882054155/Wdv1vDFL_normal.jpg|@Rubiapeleona1 ¡Que les den cerveza!
369043526|1420114490029453321|2021-07-27 20:10:53|JulianRojas_B|Aguantan unas 25 canastas de cerveza para este calor tan hpta|Twitter for iPhone|61||||False|False|0|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/JulianRojas_B/status/1420114490029453321|JR|Planeta Trampa|||False|414|655|4|31517|28987|2011-09-06 17:26:19|False||||https://pbs.twimg.com/profile_banners/369043526/1396759251|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/1181447154570842112/oWkfwpBh_normal.jpg|Aguantan unas 25 canastas de cerveza para este calor tan hpta
1376928344948809738|1420114472564400136|2021-07-27 20:10:49|ElZackoSnydo|@StremsCarlos @mmendoza_GT @MPguatemala Fíjate que sólo dejar de consumir sus marcas es igual a salud. Deja de consumir frituras, cerveza (hay artesanales por cierto), ve al mercado y la comida es más fresca, hay importadoras de bicicletas independientes así dejas de usar tu carro y gasolina. Todo te hace bien.|Twitter for Android|272|1.4201139381806817e+18|1.4109757109703557e+18|StremsCarlos|False|False|0|0||||||||||||||||1410975710970355712, 202303067, 609174347|StremsCarlos, mmendoza_GT, MPguatemala|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/ElZackoSnydo/status/1420114472564400136|The man who wasn't there||Lo que nos gusta pensar sobre nosotros mismos y lo que realmente somos raramente tienen mucho en común 🇬🇹 Stag Cuck • #RestoreTheSnyderVerse #UnFuturoSinCACIF||False|68|307|0|9829|2773|2021-03-30 16:04:45|False||||https://pbs.twimg.com/profile_banners/1376928344948809738/1627170789||http://pbs.twimg.com/profile_images/1385257259698171913/bFDuwFkI_normal.jpg|@StremsCarlos @mmendoza_GT @MPguatemala Fíjate que sólo dejar de consumir sus marcas es igual a salud. Deja de consumir frituras, cerveza (hay artesanales por cierto), ve al mercado y la comida es más fresca, hay importadoras de bicicletas independientes así dejas de usar tu carro y gasolina. Todo te hace bien.
135844776|1420114455816507399|2021-07-27 20:10:45|cinconoticias|📺 Fabrican cerveza a partir de patatas... https://t.co/CZk6u20ZO7|Twitter Web App|65||||False|False|0|0|||||cinconoticias.com/fabrican-cerve…|https://t.co/CZk6u20ZO7|https://www.cinconoticias.com/fabrican-cerveza-a-partir-de-patatas/|||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/cinconoticias/status/1420114455816507399|Cinco Noticias|Global|Información para los cinco sentidos 🌵 Cultura, Viajes, Lifestyle, Experiencias, Educación, Desarrollo Personal, Tecnología, Empresas, Ciencia, Ecología...|https://t.co/FJEdSbfLJc|False|10950|5628|96|424668|527|2010-04-22 11:12:06|False|https://t.co/FJEdSbfLJc|https://www.cinconoticias.com||https://pbs.twimg.com/profile_banners/135844776/1559228094|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/1134111394683588609/Kkgem-7L_normal.png|📺 Fabrican cerveza a partir de patatas... 
150058183|1420114442734424073|2021-07-27 20:10:42|astrickkkkk|no nos conocemos en persona ni nada, eres jevi hay que beberse una cerveza un día. tus tweets me tripeannn. pd: uno de los pocos hombres que veo que van al gym y actually le dan a piernas como es😂|Twitter for iPhone|196|1.4201137130514145e+18|150058183.0|astrickkkkk|False|False|0|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/astrickkkkk/status/1420114442734424073|astrick con ck🏳️‍🌈|your ass|virgo af. 22. la crète mon dieu||False|1520|1134|0|37565|15230|2010-05-31 00:01:49|False||||https://pbs.twimg.com/profile_banners/150058183/1618839451|http://abs.twimg.com/images/themes/theme18/bg.gif|http://pbs.twimg.com/profile_images/1418752814508122116/_TatVLjP_normal.jpg|no nos conocemos en persona ni nada, eres jevi hay que beberse una cerveza un día. tus tweets me tripeannn. pd: uno de los pocos hombres que veo que van al gym y actually le dan a piernas como es😂
207604105|1420114430487040000|2021-07-27 20:10:39|blue_nym|@qeputaeslavidaa Escuchar mucha música y beber cerveza los findes hasta que me canse es lo único así... lo demás es genética. Mi madre parece que tenga 10 años menos de los que tiene.|Twitter Web App|166|1.4201138198760855e+18|1.2301477966590031e+18|qeputaeslavidaa|False|False|0|0||||||||||||||||1230147796659003392|qeputaeslavidaa|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/blue_nym/status/1420114430487040000|Natt🌛♒|Valencia, España|||False|1100|890|9|43146|53002|2010-10-25 17:13:03|False||||https://pbs.twimg.com/profile_banners/207604105/1607189660|http://abs.twimg.com/images/themes/theme15/bg.png|http://pbs.twimg.com/profile_images/1335276442171699203/XQOemNcK_normal.jpg|@qeputaeslavidaa Escuchar mucha música y beber cerveza los findes hasta que me canse es lo único así... lo demás es genética. Mi madre parece que tenga 10 años menos de los que tiene.
905126090225668097|1420114327898570757|2021-07-27 20:10:14|0ffs3twl|Restaurar teléfonos y luego venderlos, al igual que laptops y en cerveza, en casi todo el mundo se bebe cerveza https://t.co/Z1d9ek3cTL|Twitter for Android|111||||True|False|0|0|||||twitter.com/Neuro64_/statu…|https://t.co/Z1d9ek3cTL|https://twitter.com/Neuro64_/status/1419843542550208512|||||||||||es|1.4198435425502085e+18|En qué invertirían ustedes 5mil dólares?|2021-07-27 02:14:14|Twitter for Android|23.0|0.0|219051265.0|Neuro64_|Neuro.|11898.0|5245.0|23568.0|Buenos Aires, Argentina|Si no twitteo siempre es porque aquí abajo en el pozo de la miseria no llega señal.|0.0|||||||||||||||||||||||||https://twitter.com/0ffs3twl/status/1420114327898570757|Wil◢ ◤|Manaos, Brasil|"Instagram: @0ffs3twl  / Whattpad: @Sin0ficio 
Poesía, como haces falta en este siglo.
Meta: 20k
Sigueme y te sigo"||False|1758|810|7|22442|18052|2017-09-05 17:50:51|False||||https://pbs.twimg.com/profile_banners/905126090225668097/1593812324|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/1322385809538994179/YJ227uru_normal.jpg|Restaurar teléfonos y luego venderlos, al igual que laptops y en cerveza, en casi todo el mundo se bebe cerveza 
367203635|1420114299758989313|2021-07-27 20:10:08|pablo14giraldez|@brmdz13 Pues beber cerveza, no hay otra.|Twitter for Android|32|1.4201141176590907e+18|2330279228.0|brmdz13|False|False|0|0||||||||||||||||2330279228|brmdz13|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/pablo14giraldez/status/1420114299758989313|Pablo||MORS MORTEM SVPERAVIT||False|533|654|0|17792|4828|2011-09-03 15:27:39|False||||https://pbs.twimg.com/profile_banners/367203635/1607913259|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/1412135342564577280/oTROBtkF_normal.jpg|@brmdz13 Pues beber cerveza, no hay otra.
1347203886977863680|1420114293593460738|2021-07-27 20:10:06|CdmxAlx|@dannichones_ Tu pones las papas yo la cerveza...|Twitter for Android|35|1.420114119219372e+18|1.2331838087755407e+18|dannichones_|False|False|0|0||||||||||||||||1233183808775540736|dannichones_|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/CdmxAlx/status/1420114293593460738|A.cdmx||Cdmx.. 30 años, CASADO.||False|552|743|2|890|2030|2021-01-07 15:30:20|False||||||http://pbs.twimg.com/profile_images/1408908431302537229/RN9BvLyC_normal.jpg|@dannichones_ Tu pones las papas yo la cerveza...
